(0.04326645504642391, 14664, '27310456')
(0.04326767457466546, 39742, '76105423')
(0.04326903852072508, 15393, '30425671')
(0.04326911875284624, 8682, '16037245')
(0.04327014572399701, 23414, '45306217')
(0.043270948045208556, 39994, '76312504')
(0.043271525716480866, 32090, '62430517')
(0.043272247805571255, 39797, '76140532')
(0.04327420546932741, 8651, '16024753')
(0.043274606629933196, 22507, '43157062')
(0.043275136161932806, 26561, '51724630')
(0.04327561755465973, 28156, '54061723')
(0.04327661243296205, 7738, '14632705')
(0.043277639404112826, 9784, '17435602')
(0.04327974148568708, 7354, '14235706')
(0.04328001427489899, 39170, '75230416')
(0.04328057589974708, 8044, '15203746')
(0.043281362174534384, 16321, '31602475')
(0.04328184356726132, 15266, '30241657')
(0.04328192379938247, 28383, '54236170')
(0.04328197193865516, 5142, '10274356')
(0.04328235705283671, 22831, '43612075')
(0.043283047049078635, 31359, '61425370')
(0.04328331983829055, 3236, '05376214')
(0.04328338402398747, 30857, '60714532')
(0.043283737045320556, 27979, '53706142')
(0.04328380123101748, 9548, '17246305')
(0.043285758894773645, 37584, '73120456')
(0.043286079823258265, 30723, '60512473')
(0.043286079823258265, 31945, '62310475')
(0.04328627238034904, 15498, '30517246')
(0.043286384705318655, 39852, '76204135')
(0.0432867216802275, 13222, '25307614')
(0.043287860976347896, 2821, '04735162')
(0.04328927306168021, 14921, '27514630')
(0.04328951375804367, 8405, '15602743')
(0.04328986677937675, 13779, '26071453')
(0.04329187258240561, 25160, '47631205')
(0.04329208118592061, 39489, '75602341')
(0.043292370021556774, 5814, '12054367')
(0.04329331676058639, 37263, '72534160')
(0.043293461178404456, 30431, '60247531')
(0.04329557930640294, 25030, '47526301')
(0.04329573977064525, 7375, '14253076')
(0.043295739770645256, 17364, '34065127')
(0.043298323244946424, 39553, '75630142')
(0.04329848370918873, 12377, '24106753')
(0.04329904533403681, 20068, '37610524')
(0.04330068206930836, 12420, '24156037')
(0.04330215834033759, 12500, '24307516')
(0.04330259159379184, 16966, '32517604')
(0.04330339391500338, 19719, '37215460')
(0.04330358647209415, 5450, '10542637')
(0.04330365065779107, 39681, '76042351')
(0.04330469367536607, 12778, '24631705')
(0.04330493437172954, 21900, '42356017')
(0.043305175068093, 37184, '72461305')
(0.0433064748284557, 14609, '27154630')
(0.04330687598906147, 6504, '13042567')
(0.04330873737427225, 5862, '12074356')
(0.04330931504554457, 37822, '73406512')
(0.04330971620615033, 22639, '43261075')
(0.04331040620239226, 32549, '63120754')
(0.04331091968796765, 31894, '62157403')
(0.04331159363778535, 39282, '75316024')
(0.04331175410202765, 24163, '46317052')
(0.04331181828772458, 25785, '50672341')
(0.043313422930147664, 18941, '36170542')
(0.043314032694268444, 6110, '12475306')
(0.04331433757632883, 7371, '14250673')
(0.04331436966917729, 29027, '56172430')
(0.04331441780844998, 12305, '24056731')
(0.043314770829783064, 39378, '75406123')
(0.04331497943329806, 3212, '05367214')
(0.043315188036813064, 7903, '14762053')
(0.04331549291887345, 16290, '31567024')
(0.04331558919741884, 12590, '24375106')
(0.043315765708085374, 18067, '35047162')
(0.04331631128650922, 31358, '61425307')
(0.04331743453620539, 38098, '73621504')
(0.043319713128446166, 27429, '53047261')
(0.043319761267718866, 32387, '62751430')
(0.04331980940699155, 27552, '53160247')
(0.043321895442141566, 13446, '25603147')
(0.04332224846347465, 10219, '20317465')
(0.04332245706698965, 31077, '61075342')
(0.043322473113413876, 5720, '10753426')
(0.043322649624080424, 30177, '57621340')
(0.04332274590262581, 24155, '46312750')
(0.043323082877534655, 30897, '60732451')
(0.043323243341776965, 34008, '65130247')
(0.04332364450238274, 21977, '42506731')
(0.043323965430867355, 32429, '63021754')
(0.04332439868432158, 30488, '60314527')
(0.04332441473074582, 26620, '51760423')
(0.04332441473074582, 39228, '75263014')
(0.04332457519498812, 17476, '34160725')
(0.043324944262745434, 31069, '61074253')
(0.04332659704444121, 15878, '31046527')
(0.043326645183713916, 14926, '27516403')
(0.04332675750868352, 28152, '54061237')
(0.04332678960153198, 35123, '67431520')
(0.04332765610844046, 12754, '24613705')
(0.04332871517243969, 22834, '43612705')
(0.04332958167934816, 34929, '67302451')
(0.04333073702189278, 14673, '27314560')
(0.043331025857528925, 39677, '76041532')
(0.043331073996801625, 18883, '36127054')
(0.04333161957522547, 27168, '52630147')
(0.04333161957522547, 36228, '71264035')
(0.043331812132316246, 37120, '72415603')
(0.04333190841086164, 10218, '20317456')
(0.04333274282492163, 3379, '05617243')
(0.04333291933558819, 22794, '43576012')
(0.043333400728315104, 37475, '73024651')
(0.04333351305328472, 12927, '24753160')
(0.04333362537825434, 13549, '25673041')
(0.04333415491025395, 30580, '60371524')
(0.043334588163708186, 32592, '63150247')
(0.043334876999344345, 30771, '60531472')
(0.04333617675970704, 12751, '24613075')
(0.04333712349873666, 8155, '15276043')
(0.043337171638009354, 4503, '07245361')
(0.043337765355705896, 28140, '54036127')
(0.0433393218588563, 13901, '26170543')
(0.043340733944188616, 21060, '41256037')
(0.043341969518854384, 20496, '40371256')
(0.043342466958005546, 8683, '16037254')
(0.04334248300442978, 19722, '37216045')
(0.04334267556152055, 25660, '50471623')
(0.043344216018246715, 31248, '61340257')
(0.043344649271700945, 8318, '15426307')
(0.04334479368951901, 12411, '24150673')
(0.04334541950006403, 21370, '41603725')
(0.043346671121154035, 5504, '10573426')
(0.04334704018891134, 22849, '43620175')
(0.04334721669957788, 13306, '25371604')
(0.043347585767335196, 11565, '23047561')
(0.04334760181375943, 3302, '05436217')
(0.04334920645618252, 2080, '03725614')
(0.04334939901327328, 38024, '73561204')
(0.043349687848909434, 2215, '04153276')
(0.04335008900951521, 30614, '60415327')
(0.04335085923787829, 32269, '62573041')
(0.043351019702120595, 18286, '35217604')
(0.043351485048423295, 9288, '16730245')
(0.04335228736963485, 29266, '56371402')
(0.04335256015884676, 32624, '63172405')
(0.04335268853024061, 39344, '75361204')
(0.04335336248005831, 9962, '17602435')
(0.04335336248005831, 11471, '21746530')
(0.04335418084769408, 14883, '27501463')
(0.043354453636906, 22148, '42637105')
(0.04335519177242063, 16752, '32160457')
(0.043355801536541394, 11573, '23051764')
(0.04335592990793524, 13304, '25371406')
(0.043356266882844094, 9174, '16532047')
(0.04335641130066218, 31222, '61307524')
(0.04335719757544949, 27997, '53714062')
(0.04335740617896448, 12591, '24375160')
(0.04335740617896448, 23031, '43762150')
(0.043357550596782556, 24802, '47251603')
(0.04335835291799411, 26822, '52146307')
(0.04335868989290296, 37722, '73216045')
(0.04335939593556911, 8089, '15240376')
(0.04336002174611412, 15503, '30517642')
(0.043360920345871044, 38897, '75014632')
(0.043361128949386055, 319, '01463275')
(0.04336233243120336, 3278, '05426317')
(0.04336233243120336, 35235, '67530241')
(0.043362524988294134, 6525, '13047562')
(0.04336254103471837, 16276, '31560724')
(0.04336279777750606, 29182, '56307412')
(0.0433629261488999, 40018, '76321504')
(0.04336356800586914, 10910, '21075436')
(0.04336363219156607, 10220, '20317546')
(0.04336372847011145, 15746, '30721546')
(0.043363985212899143, 28003, '53716042')
(0.043364530791323, 12594, '24376015')
(0.043364739394837995, 14957, '27540631')
(0.04336563799459492, 12925, '24753061')
(0.04336629589798839, 37978, '73521604')
(0.04336636008368531, 7982, '15046327')
(0.04336653659435185, 3365, '05612743')
(0.04336672915144262, 14666, '27310546')
(0.0433683819331384, 2505, '04372561')
(0.043368397979562635, 19612, '37140625')
(0.043368702861623025, 12487, '24305176')
(0.043368718908047256, 32472, '63051247')
(0.043368959604410715, 26289, '51403672')
(0.043369136115077256, 20022, '37561024')
(0.04336936076501648, 13334, '25406317')
(0.043369842157743414, 3673, '06152374')
(0.04337021122550072, 3196, '05361724')
(0.04337021122550073, 30088, '57432601')
(0.04337022727192495, 16224, '31520467')
(0.04337035564331879, 28260, '54136027')
(0.0433703556433188, 8319, '15426370')
(0.043370419829015724, 15559, '30562174')
(0.043371157964530345, 37266, '72536014')
(0.043371767728651124, 18466, '35471602')
(0.04337252191058997, 27011, '52403761')
(0.043373131674710734, 1004, '02437516')
(0.043373211906831896, 5593, '10652374')
(0.043373789578104206, 24201, '46351270')
(0.0433740463208919, 30549, '60347251')
(0.04337409446016459, 14190, '26513047')
(0.04337441538864921, 22531, '43167052')
(0.04337441538864921, 31901, '62170543')
(0.043375009106345744, 36068, '71046325')
(0.04337518561701229, 6570, '13067245')
(0.04337627677385999, 8764, '16203745')
(0.04337646933095076, 3389, '05621743')
(0.04337648537737499, 8430, '15623047')
(0.0433766458416173, 27118, '52476301')
(0.04337679025943538, 39736, '76104523')
(0.043376918630829216, 24808, '47253601')
(0.04337703095579883, 5147, '10274653')
(0.04337770490561653, 28907, '56072431')
(0.043377736998465, 33105, '63751240')
(0.043377833277010384, 28491, '54320671')
(0.04337791350913154, 2338, '04253716')
(0.04337794560198, 13272, '25360147')
(0.043378475133979626, 20679, '40625371')
(0.04337881210888846, 5358, '10463257')
(0.04337884420173693, 16466, '31720546')
(0.043379502105130384, 37250, '72530416')
(0.04337956629082732, 8833, '16250374')
(0.04338011186925117, 20350, '40257613')
(0.043380496983432715, 37291, '72546031')
(0.04338057721555386, 4777, '07461253')
(0.04338065744767502, 36783, '72045361')
(0.043380785819068866, 12578, '24370516')
(0.043380850004765784, 2647, '04613275')
(0.043380866051190015, 29026, '56172403')
(0.04338107465470502, 32524, '63102745')
(0.04338126721179579, 27390, '53024167')
(0.04338157209385618, 12772, '24630715')
(0.04338203744015888, 5790, '12045367')
(0.043382358368643494, 3115, '05276143')
(0.043382518832885804, 30732, '60514237')
(0.04338256697215849, 37198, '72465301')
(0.0433834013862185, 13394, '25460317')
(0.043383642082581955, 29168, '56302417')
(0.0433837704539758, 32171, '62503741')
(0.04338429998597542, 655, '01743265')
(0.043385134400035434, 3395, '05623741')
(0.043385423235671586, 22138, '42631705')
(0.04338543928209582, 24173, '46320751')
(0.043385535560641196, 18196, '35160724')
(0.043385551607065434, 5024, '07652314')
(0.04338601695336813, 14896, '27504613')
(0.043386289742580054, 13078, '25076413')
(0.04338645020682236, 13328, '25403617')
(0.04338752531724583, 30639, '60425371')
(0.043388022756396985, 29657, '57104632')
(0.043388921356153916, 26144, '51273406')
(0.043389162052517374, 39949, '76253041')
(0.043389531120274695, 10449, '20514673')
(0.04338981995591084, 17202, '32716045')
(0.0433910394841524, 13470, '25613047')
(0.04339107157700085, 35690, '70431526')
(0.04339124808766739, 18509, '35610742')
(0.04339129622694009, 29169, '56302471')
(0.0433921306410001, 20498, '40371526')
(0.043392162733848556, 20028, '37562014')
(0.04339225901239394, 30671, '60437521')
(0.04339232319809087, 8154, '15276034')
(0.043392916915787394, 39760, '76124503')
(0.04339326993712049, 11959, '23561074')
(0.04339338226209011, 8509, '15673042')
(0.04339376737627164, 27063, '52436170')
(0.043393815515544325, 12310, '24057613')
(0.04339429690827127, 18844, '36102745')
(0.04339437714039241, 13848, '26140357')
(0.043394553651058945, 22432, '43075612')
(0.04339477830099819, 25310, '50174326')
(0.04339517946160396, 17034, '32576014')
(0.043396126200633565, 27456, '53071246')
(0.04339643108269396, 11755, '23176054')
(0.04339651131481511, 20073, '37612450')
(0.04339713712536013, 39436, '75430612')
(0.0433973296824509, 3226, '05372614')
(0.04339763456451128, 985, '02431576')
(0.04339877386063167, 14535, '27105463')
(0.043398805953480134, 15267, '30241675')
(0.043399046649843606, 7863, '14735260')
(0.043399576181843216, 14649, '27304561')
(0.043399704553237065, 5339, '10453762')
(0.04340004152814591, 21574, '41756302')
(0.043400041528145916, 39529, '75620143')
(0.043400121760267064, 1383, '02745361')
(0.043400538967297064, 36493, '71504263')
(0.04340074757081206, 4744, '07435612')
(0.04340081175650899, 30981, '61027453')
(0.043400956174327064, 4213, '06714253')
(0.04340113268499361, 32330, '62730415')
(0.0434013894277813, 30650, '60431527')
(0.04340145361347823, 34133, '65230741')
(0.043401549892023605, 27945, '53671240')
(0.04340232012038669, 31061, '61072543')
(0.04340275337384093, 37706, '73210546')
(0.04340321872014362, 24694, '47156302')
(0.043403668020022095, 21398, '41625307')
(0.043404245691294405, 17217, '32741560')
(0.04340544917311172, 24929, '47352610')
(0.04340568986947518, 23007, '43752160')
(0.04340572196232363, 28381, '54236071')
(0.04340589847299018, 13220, '25307416')
(0.04340593056583864, 31046, '61054327')
(0.04340644405141403, 1405, '02754163')
(0.04340668474777749, 17062, '32607514')
(0.04340674893347441, 37617, '73142560')
(0.043407920322443276, 28293, '54167230')
(0.04340824125092789, 12205, '23754061')
(0.04340904357213943, 5471, '10547632')
(0.043409187989957514, 16770, '32167045')
(0.04341114565371367, 8765, '16203754')
(0.04341119379298637, 37186, '72461503')
(0.04341127402510753, 36590, '71563204')
(0.043411803557107144, 37118, '72415306')
(0.04341215657844021, 11675, '23145760')
(0.043412236810561375, 7893, '14756230')
(0.04341254169262176, 22132, '42630715')
(0.043412589831894444, 4933, '07614253')
(0.04341318354959099, 4789, '07463152')
(0.043413520524499837, 32018, '62370415')
(0.04341363284946946, 37762, '73251604')
(0.04341372912801484, 2221, '04156273')
(0.043413825406560226, 21367, '41603275')
(0.043416136091649474, 34001, '65124730')
(0.043416328648740246, 4864, '07534612')
(0.04341674585577025, 13290, '25367014')
(0.043417628409102946, 19865, '37425610')
(0.04341807770898141, 8669, '16032754')
(0.04341810980182987, 28776, '54760123')
(0.043418286312496404, 3799, '06253174')
(0.04341928119079873, 651, '01742563')
(0.043419361422919876, 26596, '51740623')
(0.04341969839782873, 6384, '12730456')
(0.04341973049067719, 8448, '15630247')
(0.04342001932631334, 11372, '21657304')
(0.04342003537273758, 5313, '10435672')
(0.04342016374413143, 26991, '52374160')
